file,line,decl,denominator,statement
NavierStokes/NaturalAxisCoefficients.lean,257,NavierStokes.NaturalAxisCoefficients.coefficient_smul,ε (via weight),coefficient I (AxisWeightEstimates.weight ε) (c • a) n x = c * coefficient I (AxisWeightEstimates.weight ε) a n x
NavierStokes/NaturalAxisCoefficients.lean,257,NavierStokes.NaturalAxisCoefficients.coefficient_smul,ε (via coefficient),coefficient I (AxisWeightEstimates.weight ε) (c • a) n x = c * coefficient I (AxisWeightEstimates.weight ε) a n x
NavierStokes/NaturalAxisCoefficients.lean,510,NavierStokes.NaturalAxisCoefficients.AnalyticInputs.realAmplitude_hasDerivAt,C (via realAmplitude),HasDerivAt (realAmplitude h j σ Λ C) ((Λ * realGradient h j σ x) * realAmplitude h j σ Λ C x) x
NavierStokes/NaturalAxisJointAnalytic.lean,51,NavierStokes.NaturalEntrance.amplitude_analytic,C (via realAmplitude),AnalyticOnNhd ℝ (realAmplitude h j σ Λ C) (Ioo window.left window.right)
NavierStokes/NaturalAxisJointAnalytic.lean,63,NavierStokes.NaturalEntrance.pullback_analytic,Λ (via domain),AnalyticOnNhd ℝ (pullback Λ F) (domain Λ)
NavierStokes/NaturalAxisJointAnalytic.lean,70,NavierStokes.NaturalEntrance.affineProfile_analytic,Λ (via domain),AnalyticOnNhd ℝ (affineProfile b c Λ F) (domain Λ)
NavierStokes/NaturalAxisJointAnalytic.lean,78,NavierStokes.NaturalEntrance.angularProfile_analytic,Λ (via domain),AnalyticOnNhd ℝ (angularProfile a Λ Φ) (domain Λ)
NavierStokes/NaturalAxisJointAnalytic.lean,87,NavierStokes.NaturalEntrance.CoefficientProfile.natural_analytic,Λ (via domain),AnalyticOnNhd ℝ F.family.f (domain Λ) ∧ AnalyticOnNhd ℝ F.family.U (domain Λ) ∧ AnalyticOnNhd ℝ F.family.Ubar (domain Λ) ∧ AnalyticOnNhd ℝ F.family.Pi (domain Λ
NavierStokes/NaturalAxisJointAnalytic.lean,87,NavierStokes.NaturalEntrance.CoefficientProfile.natural_analytic,Λ (via U),AnalyticOnNhd ℝ F.family.f (domain Λ) ∧ AnalyticOnNhd ℝ F.family.U (domain Λ) ∧ AnalyticOnNhd ℝ F.family.Ubar (domain Λ) ∧ AnalyticOnNhd ℝ F.family.Pi (domain Λ
NavierStokes/NaturalAxisJointAnalytic.lean,87,NavierStokes.NaturalEntrance.CoefficientProfile.natural_analytic,Λ (via Ubar),AnalyticOnNhd ℝ F.family.f (domain Λ) ∧ AnalyticOnNhd ℝ F.family.U (domain Λ) ∧ AnalyticOnNhd ℝ F.family.Ubar (domain Λ) ∧ AnalyticOnNhd ℝ F.family.Pi (domain Λ
NavierStokes/NaturalAxisJointAnalytic.lean,87,NavierStokes.NaturalEntrance.CoefficientProfile.natural_analytic,Λ (via Pi),AnalyticOnNhd ℝ F.family.f (domain Λ) ∧ AnalyticOnNhd ℝ F.family.U (domain Λ) ∧ AnalyticOnNhd ℝ F.family.Ubar (domain Λ) ∧ AnalyticOnNhd ℝ F.family.Pi (domain Λ
NavierStokes/NaturalCoefficientBridge.lean,114,NavierStokes.NaturalCoefficientBridge.natural_angular_zero,Λ (via U),angularCoefficient h (naturalProfiles h C f U V P) 0 w = 0
NavierStokes/NaturalCoefficientBridge.lean,140,NavierStokes.NaturalCoefficientBridge.natural_axial_zero,Λ (via U),axialCoefficient h (naturalProfiles h C f U V P) 0 w = 0
NavierStokes/NaturalCoefficientBridge.lean,169,NavierStokes.NaturalCoefficientBridge.natural_average_eq,Λ (via U),V w = ProfileHistories.average U w
NavierStokes/NaturalCoefficientBridge.lean,183,NavierStokes.NaturalCoefficientBridge.naturalFlux_eq_radialFlux,Λ (via U),naturalFlux h U V w = SlowDivergence.radialFlux h 0 U w
NavierStokes/NaturalCoefficientBridge.lean,201,NavierStokes.NaturalCoefficientBridge.natural_pressure_zero,Λ (via U),pressureCoefficient h C (naturalProfiles h C f U V P) 0 w = 0
NavierStokes/NaturalCoefficientBridge.lean,265,NavierStokes.NaturalCoefficientBridge.initialCore_open,Λ (via initialCore),IsOpen (initialCore Λ)
NavierStokes/NaturalCoefficientBridge.lean,268,NavierStokes.NaturalCoefficientBridge.initialCore_subset_band,Λ (via initialBand),initialCore Λ ⊆ initialBand Λ
NavierStokes/NaturalCoefficientBridge.lean,268,NavierStokes.NaturalCoefficientBridge.initialCore_subset_band,Λ (via initialCore),initialCore Λ ⊆ initialBand Λ
NavierStokes/NaturalCore.lean,122,NavierStokes.NaturalCore.radial_segment_mem_domain,Λ (via domain),"(p.1 * r, p.2) ∈ NaturalProfile.domain Λ"
NavierStokes/NaturalCore.lean,166,NavierStokes.NaturalCore.radialPrimitive_contDiffOn,Λ (via domain),ContDiffOn ℝ ∞ (radialPrimitive f) (NaturalProfile.domain Λ)
NavierStokes/NaturalCore.lean,188,NavierStokes.NaturalCore.radial_interval_mem_domain,Λ (via domain),"(r, p.2) ∈ NaturalProfile.domain Λ"
NavierStokes/NaturalCore.lean,323,NavierStokes.NaturalCore.coreVelocity_axial,Λ (via U),"coreVelocity h f V (t, x) 2 = physicalQ h (profilePoint t x) ^ (-NaturalAxisData.A h) * U (similarityPoint h (profilePoint t x))"
NavierStokes/NaturalEntrance.lean,45,NavierStokes.NaturalEntrance.Sq_eq_radial,Λ (via U),Sq h f U V p = -2 * NaturalAxisData.L h p.2 * radialDifferential 2 f p / f p
NavierStokes/NaturalEntrance.lean,585,NavierStokes.NaturalEntrance.physical_mem_domain,Λ (via domain),"(X, η) ∈ domain Λ"
NavierStokes/NaturalEntrance.lean,779,NavierStokes.NaturalEntrance.ns_separated,Λ (via axialField),δ / 2 < |ns (axialField j Λ x) p|
NavierStokes/NaturalEntrance.lean,867,NavierStokes.NaturalEntrance.angularField_small,C (via angularField),100 * Λ * angularField h j σ Λ C x p ≤ δ
NavierStokes/NaturalEntrance.lean,949,NavierStokes.NaturalEntrance.CoefficientProfile.f_eq,C (via angularField),F.family.f = angularField h j σ Λ C F.coefficients
NavierStokes/NaturalEntrance.lean,954,NavierStokes.NaturalEntrance.CoefficientProfile.U_eq,Λ (via axialField),F.family.U = axialField j Λ F.coefficients
NavierStokes/NaturalEntrance.lean,954,NavierStokes.NaturalEntrance.CoefficientProfile.U_eq,Λ (via U),F.family.U = axialField j Λ F.coefficients
NavierStokes/NaturalEntrance.lean,959,NavierStokes.NaturalEntrance.CoefficientProfile.Ubar_eq,Λ (via averageField),F.family.Ubar = averageField j Λ d.coefficients.epsilon_pos F.coefficients
NavierStokes/NaturalEntrance.lean,959,NavierStokes.NaturalEntrance.CoefficientProfile.Ubar_eq,Λ (via Ubar),F.family.Ubar = averageField j Λ d.coefficients.epsilon_pos F.coefficients
NavierStokes/NaturalEntrance.lean,1291,NavierStokes.NaturalEntrance.Sn_eq_radial,Λ (via U),Sn h U V Pr p = -2 * NaturalAxisData.L h p.2 * radialDifferential 1 U p
NavierStokes/NaturalProfile.lean,37,NavierStokes.NaturalProfile.domain_isOpen,Λ (via domain),IsOpen (domain Λ)
NavierStokes/NaturalProfile.lean,40,NavierStokes.NaturalProfile.pullback_smooth,Λ (via domain),ContDiffOn ℝ ∞ (pullback Λ F) (domain Λ)
NavierStokes/NaturalProfile.lean,45,NavierStokes.NaturalProfile.affineProfile_smooth,Λ (via domain),ContDiffOn ℝ ∞ (affineProfile b c Λ F) (domain Λ)
NavierStokes/NaturalProfile.lean,52,NavierStokes.NaturalProfile.angularProfile_smooth,Λ (via domain),ContDiffOn ℝ ∞ (angularProfile a Λ Φ) (domain Λ)
NavierStokes/NaturalProfile.lean,241,NavierStokes.NaturalProfile.amplitude_smooth,C (via realAmplitude),ContDiffOn ℝ ∞ (realAmplitude h j σ Λ C) (Ioo window.left window.right)
NavierStokes/NaturalProfile.lean,265,NavierStokes.NaturalProfile.transportW_reconstruct,Λ (via U),transportW h (affineProfile (NaturalAxisData.U j) (1 / Λ) Λ B) p = reconstructedW (actualData h j σ P0) (1 / Λ) B (rescalePoint Λ p)
NavierStokes/NaturalProfile.lean,276,NavierStokes.NaturalProfile.transportH_reconstruct,Λ (via U),transportH h (affineProfile (NaturalAxisData.U j) (1 / Λ) Λ u) p = reconstructedH (actualData h j σ P0) (1 / Λ) u (rescalePoint Λ p)
NavierStokes/NominalProfile.lean,115,NavierStokes.NominalProfile.AxisStage.activation_initial,T (via activation),(A.activation δ hδ hδsmall).physicalF T κ w₁ w₂ p = A.natural.profile.family.f p ∧ (A.activation δ hδ hδsmall).physicalU T κ w₁ p = A.natural.profile.family.U p
NavierStokes/OscillatoryCurl.lean,118,NavierStokes.OscillatoryCurl.carrier_contDiff,k (via carrier),ContDiff ℝ ∞ (carrier k)
NavierStokes/OscillatoryCurl.lean,285,NavierStokes.OscillatoryCurl.strippedRemainder_jet_bound,k (via strippedRemainder),‖iteratedFDeriv ℝ m (strippedRemainder k B) z‖ ≤ (‖SpatialCurl.curlLinear.comp (ResidualStability.spaceRestriction Space)‖ / |k|) * ‖iteratedFDeriv ℝ (m + 1) B 
NavierStokes/OscillatoryCurl.lean,302,NavierStokes.OscillatoryCurl.strippedRemainder_finiteJetBound,k (via strippedRemainder),JetBounds.FiniteJetBound m (strippedRemainder k B) U ((‖SpatialCurl.curlLinear.comp (ResidualStability.spaceRestriction Space)‖ / |k|) * C)
NavierStokes/OutgoingDilation.lean,97,NavierStokes.OutgoingDilation.canonicalKernel_scaling,X (via canonicalKernel),canonicalKernel F XR eta X = XR⁻¹ * F.canonicalKernel eta (X / XR)
NavierStokes/OutgoingDilation.lean,139,NavierStokes.OutgoingDilation.positive,XR (via E),0 < E F XR p
NavierStokes/OutgoingDilation.lean,248,NavierStokes.OutgoingDilation.canonicalKernel_integral,X (via canonicalKernel),"(∫ u in Ioi X, canonicalKernel F XR eta u) = ∫ u in Ioi (X / XR), F.canonicalKernel eta u"
NavierStokes/OutgoingHistories.lean,1198,NavierStokes.OutgoingHistories.physicalM_eq_integral,XR (via U),"physicalM XR d Amp (y, eta) = ∫ t in Iic y, physicalX XR (t, eta) * U d Amp (t, eta)"
NavierStokes/OutgoingHistories.lean,1221,NavierStokes.OutgoingHistories.physicalJ_eq_integral,XR (via U),"physicalJ XR w Amp (y, eta) = ∫ t in Iic y, physicalX XR (t, eta) * (U d Amp (t, eta) * physicalH XR w (t, eta))"
NavierStokes/OutgoingHistories.lean,1236,NavierStokes.OutgoingHistories.physicalS_eq_integral,XR (via U),"physicalS XR w Amp (y, eta) = ∫ t in Iic y, physicalX XR (t, eta) * (U d Amp (t, eta) ^ 2 - E w (t, eta) ^ 2 / 2)"
NavierStokes/OutgoingHistories.lean,1236,NavierStokes.OutgoingHistories.physicalS_eq_integral,XR (via E),"physicalS XR w Amp (y, eta) = ∫ t in Iic y, physicalX XR (t, eta) * (U d Amp (t, eta) ^ 2 - E w (t, eta) ^ 2 / 2)"
NavierStokes/OutgoingPulseBounds.lean,890,NavierStokes.OutgoingPulseBounds.affineDebt_normalized_bound,A (via normalizedDebt),|normalizedDebt c (affineDebt c q A) i| ≤ (debtBound c.P c.m i / c.lam) * Real.exp (-(1 / (2 * c.lam))) * (|q| + |A|)
NavierStokes/OutgoingSchedule.lean,29,NavierStokes.OutgoingSchedule.sigma_denom_pos,x (via edge),0 < FlatCutoff.edge 1 x + FlatCutoff.edge 1 (1 - x)
NavierStokes/OutgoingSchedule.lean,210,NavierStokes.OutgoingSchedule.dropCoefficient_early,m (via dropCoefficient),dropCoefficient m y = 4
NavierStokes/OutgoingSchedule.lean,243,NavierStokes.OutgoingSchedule.dropCoefficient_bounds,m (via dropCoefficient),0 ≤ dropCoefficient m y ∧ dropCoefficient m y ≤ 4
NavierStokes/OutgoingTail.lean,23,NavierStokes.OutgoingTail.edge_derivative_nonneg,x (via edge),0 ≤ 2 * FlatCutoff.edge 1 x / x ^ 3
NavierStokes/ParametricHeatTail.lean,198,NavierStokes.ParametricHeatTail.correctionJet_zero,X (via multiplier),correctionJet h K 0 ν X = multiplier h ν K X - 1
NavierStokes/ParametricHeatTail.lean,299,NavierStokes.ParametricHeatTail.squareCorrectionJet_zero,X (via multiplier),squareCorrectionJet h K 0 ν X = multiplier h ν K X ^ 2 - 1
NavierStokes/ParametricHeatTail.lean,418,NavierStokes.ParametricHeatTail.weightedJet_bound,X (via weightedKernel),‖weightedJet W square h K q n ν X‖ ≤ (B * editBound square h L n) * weightedKernel K p q X
NavierStokes/ParametricHeatTail.lean,900,NavierStokes.ParametricHeatTail.multiplier_zero,X (via multiplier),multiplier h 0 K X = 1
NavierStokes/ParametricKernelBounds.lean,317,NavierStokes.ParametricKernelBounds.kernel_eq_raw,t (via kernel),kernel c j b y t = ((1 / 2 : ℝ) * Real.exp (-c * t)) * rawKernel j b y t
NavierStokes/ParametricKernelBounds.lean,324,NavierStokes.ParametricKernelBounds.kernel_iteratedFDeriv_bound_of_jetBounds,R (via kernel),"ℝ, ‖y‖ ≤ R → 0 ≤ t → ‖iteratedFDeriv ℝ n (fun z => kernel c j b z t) y‖ ≤ C * (1 + t) ^ N * Real.exp (-c * t)"
NavierStokes/ParametricTerminalCompensation.lean,250,NavierStokes.ParametricTerminalCompensation.radiusRatio_derivWithin,q (via radiusRatioCLM),derivWithin (fun θ => radiusRatioCLM q (v θ)) S η = radiusRatioCLM q (derivWithin v S η)
NavierStokes/ParametricTerminalCompensation.lean,441,NavierStokes.ParametricTerminalCompensation.physicalDebt_eq_actual,K (via outgoingProfile),"physicalDebt T K η = ![HeatTailEdit.pressureDebt (HeatTailEdit.outgoingProfile T K η) T.h (1 - η ^ 2) K, HeatTailEdit.energyDebt (HeatTailEdit.outgoingProfile T"
NavierStokes/PartitionedCovariance.lean,161,NavierStokes.PartitionedCovariance.cosine_actual_phase,ε (via phase),"Real.cos (k * PhaseCalculus.phase ε p pz x0 F G (s, θ, v Y)) = Real.cos ((mode : ℝ) * θ + k * ((pz / ε) * s.2.1 + x0 * s.1 - v Y * (p * F s + pz * G s)))"
NavierStokes/PartitionedCovariance.lean,1022,NavierStokes.PartitionedCovariance.cosine_rounded_phase,ε (via roundedPhaseRemainder),"Real.cos (k * PhaseCalculus.phase ε (PhaseEstimates.roundedFrequency k target) pz x0 F G (s, θ, v Y)) = Real.cos ((PhaseEstimates.nonzeroRound (k * target) : ℝ)"
NavierStokes/PartitionedCovariance.lean,1022,NavierStokes.PartitionedCovariance.cosine_rounded_phase,ε (via phase),"Real.cos (k * PhaseCalculus.phase ε (PhaseEstimates.roundedFrequency k target) pz x0 F G (s, θ, v Y)) = Real.cos ((PhaseEstimates.nonzeroRound (k * target) : ℝ)"
NavierStokes/PartitionedCovariance.lean,1030,NavierStokes.PartitionedCovariance.rounded_phase_cos_sq_mean,ε (via phase),"SmoothLoop.angularMean (fun θ => Real.cos (k * PhaseCalculus.phase ε (PhaseEstimates.roundedFrequency k target) pz x0 F G (s, θ, v Y)) ^ 2) = 1 / 2"
NavierStokes/PeriodicPhaseAssembly.lean,28,NavierStokes.PeriodicPhaseAssembly.intervalCutoff_contDiff,d (via intervalCutoff),ContDiff ℝ ∞ (intervalCutoff a b d)
NavierStokes/PeriodicPhaseAssembly.lean,363,NavierStokes.PeriodicPhaseAssembly.carrier_periodic,K (via phase),"HarmonicCalculus.carrier K (angularLift (phase g χ A B) angular) ((p, θ), Y + latticePoint n) = HarmonicCalculus.carrier K (angularLift (phase g χ A B) angular)"
NavierStokes/PeriodicPhaseAssembly.lean,370,NavierStokes.PeriodicPhaseAssembly.fullMode_periodic,K (via phase),"HarmonicCalculus.mode K (angularLift (phase g χ A B) angular) a ((p, θ), Y + latticePoint n) = HarmonicCalculus.mode K (angularLift (phase g χ A B) angular) a ("
NavierStokes/PeriodicPhaseAssembly.lean,422,NavierStokes.PeriodicPhaseAssembly.profilePhase_eq_literal,ε (via phase),"angularLift (profilePhase g χ ε p pz x0 F G) p x = PhaseCalculus.phase ε p pz x0 (fun s => F (s.1, (s.2.2, s.2.1))) (fun s => G (s.1, (s.2.2, s.2.1))) (slowSwap"
NavierStokes/PeriodicPhaseAssembly.lean,431,NavierStokes.PeriodicPhaseAssembly.profilePhase_germ,ε (via phase),"angularLift (profilePhase g w.cutoff ε p pz x0 F G) p =ᶠ[𝓝 x] (fun y => PhaseCalculus.phase ε p pz x0 (fun s => F (s.1, (s.2.2, s.2.1))) (fun s => G (s.1, (s.2."
NavierStokes/PeriodicPhaseAssembly.lean,431,NavierStokes.PeriodicPhaseAssembly.profilePhase_germ,ε (via coordinates),"angularLift (profilePhase g w.cutoff ε p pz x0 F G) p =ᶠ[𝓝 x] (fun y => PhaseCalculus.phase ε p pz x0 (fun s => F (s.1, (s.2.2, s.2.1))) (fun s => G (s.1, (s.2."
NavierStokes/PeriodicPhaseAssembly.lean,446,NavierStokes.PeriodicPhaseAssembly.profilePhase_jets,ε (via phase),"iteratedFDeriv ℝ m (angularLift (profilePhase g w.cutoff ε p pz x0 F G) p) x = iteratedFDeriv ℝ m (fun y => PhaseCalculus.phase ε p pz x0 (fun s => F (s.1, (s.2"
NavierStokes/PeriodicPhaseAssembly.lean,446,NavierStokes.PeriodicPhaseAssembly.profilePhase_jets,ε (via coordinates),"iteratedFDeriv ℝ m (angularLift (profilePhase g w.cutoff ε p pz x0 F G) p) x = iteratedFDeriv ℝ m (fun y => PhaseCalculus.phase ε p pz x0 (fun s => F (s.1, (s.2"
NavierStokes/PeriodicPhaseAssembly.lean,491,NavierStokes.PeriodicPhaseAssembly.transportPhase_contDiff,K (via transportPhase),ContDiff ℝ ∞ (transportPhase Φ φ gap K Kr)
NavierStokes/PeriodicPhaseAssembly.lean,498,NavierStokes.PeriodicPhaseAssembly.transportPhase_periodic,K (via transportPhase),"transportPhase Φ φ gap K Kr (p, Y + latticePoint k) = transportPhase Φ φ gap K Kr (p, Y)"
NavierStokes/PeriodicPhaseAssembly.lean,507,NavierStokes.PeriodicPhaseAssembly.transportPhase_eq_refined,K (via transportPhase),transportPhase (phase g χ A B) φ gap K Kr = phase (CopySolveCompatibility.refineGeometry g gap) χ (fun p => (Kr / K) * A (φ p)) (fun p => (Kr / K) * B (φ p))
NavierStokes/PeriodicPhaseAssembly.lean,507,NavierStokes.PeriodicPhaseAssembly.transportPhase_eq_refined,K (via phase),transportPhase (phase g χ A B) φ gap K Kr = phase (CopySolveCompatibility.refineGeometry g gap) χ (fun p => (Kr / K) * A (φ p)) (fun p => (Kr / K) * B (φ p))
NavierStokes/PeriodicPhaseAssembly.lean,519,NavierStokes.PeriodicPhaseAssembly.transportPhase_eq_scaled_clock,K (via transportPhase),transportPhase (phase g χ A B) φ gap K Kr = phase (CopySolveCompatibility.transportGeometry g gap 0 rate hrate) (χ ∘ CopySolveCompatibility.nativeTimeMap 0 rate
NavierStokes/PeriodicPhaseAssembly.lean,519,NavierStokes.PeriodicPhaseAssembly.transportPhase_eq_scaled_clock,K (via phase),transportPhase (phase g χ A B) φ gap K Kr = phase (CopySolveCompatibility.transportGeometry g gap 0 rate hrate) (χ ∘ CopySolveCompatibility.nativeTimeMap 0 rate
NavierStokes/PeriodicPhaseAssembly.lean,534,NavierStokes.PeriodicPhaseAssembly.transportPhase_native_germ,K (via transportPhase),transportPhase (phase g w.cutoff A B) φ gap K Kr =ᶠ[𝓝 z] nativePhase (CopySolveCompatibility.transportGeometry g gap shift rate hrate) (fun p => (Kr / K) * (A (
NavierStokes/PeriodicPhaseAssembly.lean,534,NavierStokes.PeriodicPhaseAssembly.transportPhase_native_germ,K (via phase),transportPhase (phase g w.cutoff A B) φ gap K Kr =ᶠ[𝓝 z] nativePhase (CopySolveCompatibility.transportGeometry g gap shift rate hrate) (fun p => (Kr / K) * (A (
NavierStokes/PeriodicPhaseAssembly.lean,534,NavierStokes.PeriodicPhaseAssembly.transportPhase_native_germ,K (via nativePhase),transportPhase (phase g w.cutoff A B) φ gap K Kr =ᶠ[𝓝 z] nativePhase (CopySolveCompatibility.transportGeometry g gap shift rate hrate) (fun p => (Kr / K) * (A (
NavierStokes/PeriodicPhaseAssembly.lean,566,NavierStokes.PeriodicPhaseAssembly.transportPhase_native_jets,K (via transportPhase),iteratedFDeriv ℝ m (transportPhase (phase g w.cutoff A B) φ gap K Kr) z = iteratedFDeriv ℝ m (nativePhase (CopySolveCompatibility.transportGeometry g gap shift 
NavierStokes/PeriodicPhaseAssembly.lean,566,NavierStokes.PeriodicPhaseAssembly.transportPhase_native_jets,K (via phase),iteratedFDeriv ℝ m (transportPhase (phase g w.cutoff A B) φ gap K Kr) z = iteratedFDeriv ℝ m (nativePhase (CopySolveCompatibility.transportGeometry g gap shift 
NavierStokes/PeriodicPhaseAssembly.lean,566,NavierStokes.PeriodicPhaseAssembly.transportPhase_native_jets,K (via nativePhase),iteratedFDeriv ℝ m (transportPhase (phase g w.cutoff A B) φ gap K Kr) z = iteratedFDeriv ℝ m (nativePhase (CopySolveCompatibility.transportGeometry g gap shift 
NavierStokes/PeriodicPhaseAssembly.lean,721,NavierStokes.PeriodicPhaseAssembly.transportPhase_contDiffOn,K (via transportPhase),ContDiffOn ℝ ∞ (transportPhase Φ φ gap K Kr) (V ×ˢ univ)
NavierStokes/PeriodicPhaseAssembly.lean,733,NavierStokes.PeriodicPhaseAssembly.transportPhase_path,K (via transportPhase),"transportPhase (phase g w.cutoff A B) φ gap K Kr (p, (CopySolveCompatibility.transportGeometry g gap shift rate hrate).path copy Y t) = (Kr / K) * (A (φ p) - (s"
NavierStokes/PeriodicPhaseAssembly.lean,733,NavierStokes.PeriodicPhaseAssembly.transportPhase_path,K (via phase),"transportPhase (phase g w.cutoff A B) φ gap K Kr (p, (CopySolveCompatibility.transportGeometry g gap shift rate hrate).path copy Y t) = (Kr / K) * (A (φ p) - (s"
NavierStokes/PeriodizedWaveBounds.lean,662,NavierStokes.PeriodizedWaveBounds.curlCorrection_germ,K (via curlRemainder),curlRemainder K R Vr Vθ Vz (coefficient R Vr Vθ Vz Φ a) =ᶠ[𝓝 x] curlRemainder K R Vr Vθ Vz (coefficient R Vr Vθ Vz Φ b)
NavierStokes/PeriodizedWaveBounds.lean,701,NavierStokes.PeriodizedWaveBounds.curlRemainder_zero,K (via curlRemainder),curlRemainder K R Vr Vθ Vz (fun _ => 0) = fun _ => 0
NavierStokes/PhaseCalculus.lean,49,NavierStokes.PhaseCalculus.fderiv_phase_apply,ε (via phase),fderiv ℝ (phase ε p pz x0 F G) q w = p * w.2.1 + (pz / ε) * w.1.2.1 + x0 * w.1.1 - (w.2.2 * (p * F q.1 + pz * G q.1) + q.2.2 * (p * fderiv ℝ F q.1 w.1 + pz * fd
NavierStokes/PhaseCalculus.lean,70,NavierStokes.PhaseCalculus.phase_dR,ε (via phase),fderiv ℝ (phase ε p pz x0 F G) q eR = x0 - q.2.2 * (p * slowR F q.1 + pz * slowR G q.1)
NavierStokes/PhaseCalculus.lean,76,NavierStokes.PhaseCalculus.phase_dTheta,ε (via phase),fderiv ℝ (phase ε p pz x0 F G) q eTheta = p
NavierStokes/PhaseCalculus.lean,83,NavierStokes.PhaseCalculus.phase_dZ,ε (via phase),fderiv ℝ (phase ε p pz x0 F G) q eZ = pz / ε - q.2.2 * (p * slowZ F q.1 + pz * slowZ G q.1)
NavierStokes/PhaseCalculus.lean,89,NavierStokes.PhaseCalculus.phase_dT,ε (via phase),fderiv ℝ (phase ε p pz x0 F G) q eT = -q.2.2 * (p * slowT F q.1 + pz * slowT G q.1)
NavierStokes/PhaseCalculus.lean,95,NavierStokes.PhaseCalculus.phase_dV,ε (via phase),fderiv ℝ (phase ε p pz x0 F G) q eV = -(p * F q.1 + pz * G q.1)
NavierStokes/PhaseCalculus.lean,123,NavierStokes.PhaseCalculus.contDiff_phase,ε (via phase),ContDiff ℝ n (phase ε p pz x0 F G)
NavierStokes/PhaseCalculus.lean,180,NavierStokes.PhaseCalculus.phase_angularShift,ε (via phase),phase ε p pz x0 F G (angularShift h q) = phase ε p pz x0 F G q + p * h
NavierStokes/PhaseEstimates.lean,114,NavierStokes.PhaseEstimates.radial_reference_identity,L (via signedSlot),sigma * B * u / 2 - v * (-sigma * B * u / L) = B * signedSlot sigma u L v
NavierStokes/PhaseEstimates.lean,245,NavierStokes.PhaseEstimates.normal_error_from_components,R (via explicitNormal),‖explicitNormal ε p pz (sigma * B * u / 2) R v FR GR FZ GZ - referenceNormal B sigma u L v K‖ ≤ |v| * radial + angular + axial + |ε| * |v| * shear
NavierStokes/PhaseEstimates.lean,428,NavierStokes.PhaseEstimates.phaseError_le_four_div,k (via phaseError),phaseError S ε k ≤ 4 / S
NavierStokes/PhysicalGraphBounds.lean,931,NavierStokes.PhysicalGraphBounds.norm_phaseLinear_le,ε (via phaseLinear),‖phaseLinear ε p pz x0‖ ≤ |p| + |pz / ε| + |x0|
NavierStokes/PhysicalGraphBounds.lean,949,NavierStokes.PhysicalGraphBounds.phase_slot_jet_bound,ε (via phase),"∀ k ≤ m, ‖iteratedFDeriv ℝ k (PhaseCalculus.phase ε p pz x0 F G) q‖ ≤ (|p| + |pz / ε| + |x0|) * M + (2 : ℝ) ^ m * M * ((|p| + |pz|) * B)"
NavierStokes/PhysicalGraphBounds.lean,1086,NavierStokes.PhysicalGraphBounds.norm_slotLinear_le,ci (via slotLinear),‖slotLinear ci‖ ≤ 1 + |ci⁻¹| * ‖etaCoordinate‖
NavierStokes/PhysicalGraphBounds.lean,1424,NavierStokes.PhysicalGraphBounds.character_phase_eq_harmonic,ε (via phase),character (k * (j : ℝ)) (PhaseCalculus.phase ε p pz x0 F G s) = PhaseCalculus.harmonic k j ε p pz x0 F G s
NavierStokes/PhysicalParticularWave.lean,214,NavierStokes.PhysicalParticularWave.chartChange_apply,Qr (via ratioPower),"chartChange h Q Qr gap x = (ratioPower Q Qr (1 / 2) * x.1, ((ratioPower Q Qr (CoordinateAlgebra.D h) * x.2.1.1, ratioPower Q Qr 1 * x.2.1.2), coverPower gap x.2"
NavierStokes/PhysicalSignedWave.lean,167,NavierStokes.PhysicalSignedWave.ReferencePhase.phase_affine,K (via phase),"CopyAngularInvariance.AffinePhase (0, 1) (C.angularMode / K) (C.phase K)"
NavierStokes/PhysicalSignedWave.lean,175,NavierStokes.PhysicalSignedWave.ReferencePhase.phase_periodic,K (via phase),C.phase K (fastTranslate x k) = C.phase K x
NavierStokes/PhysicalSignedWave.lean,182,NavierStokes.PhysicalSignedWave.ReferencePhase.phase_native_germ,K (via phase),C.phase K =ᶠ[𝓝 x] C.nativePhase K copy
NavierStokes/PhysicalSignedWave.lean,182,NavierStokes.PhysicalSignedWave.ReferencePhase.phase_native_germ,K (via nativePhase),C.phase K =ᶠ[𝓝 x] C.nativePhase K copy
NavierStokes/PhysicalSignedWave.lean,193,NavierStokes.PhysicalSignedWave.ReferencePhase.phase_native_jets,K (via phase),iteratedFDeriv ℝ m (C.phase K) x = iteratedFDeriv ℝ m (C.nativePhase K copy) x
NavierStokes/PhysicalSignedWave.lean,193,NavierStokes.PhysicalSignedWave.ReferencePhase.phase_native_jets,K (via nativePhase),iteratedFDeriv ℝ m (C.phase K) x = iteratedFDeriv ℝ m (C.nativePhase K copy) x
NavierStokes/PhysicalSignedWave.lean,201,NavierStokes.PhysicalSignedWave.ReferencePhase.phase_smooth,K (via phase),ContDiff ℝ ∞ (C.phase K)
NavierStokes/PositiveAxisExistence.lean,709,NavierStokes.PositiveAxisExistence.profileSystem_lowerHistoryData,r (via ProfileSystem),"ProfileSystem h lam C r eta (realBase (lowerHistoryData h n phi u beta omegaQuotient) (r ^ 2, eta)) (realSource (lowerHistoryData h n phi u beta omegaQuotient) "
